SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName,Season
2021-22,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042100152,2022-04-19T00:00:00,MIN @ MEM,L,20.045,2,4,0.5,2,3,0.667,6,6,1.0,1,6,7,0,2,0,2,0,3,4,12,-7,24.4,0,0,25.0,1,3,3,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,4,1,1,1,1,1,1629675,Naz Reid,2021-22
2021-22,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042100151,2022-04-16T00:00:00,MIN @ MEM,W,5.1,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,3,0,0,0,3,0,0,-3,-0.6,0,0,2.0,1,1,1,1,5,4,5,4,3,5,3,3,3,3,3,2,3,1,1,2,5,1,3,4,4,2,5,1,1,4,1,1629675,Naz Reid,2021-22
2021-22,203085,Austin Rivers,Austin,1610612743,DEN,Denver Nuggets,0042100165,2022-04-27T00:00:00,DEN @ GSW,L,4.55,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0,0,0.0,1,2,2,2,5,5,5,5,4,5,4,2,2,2,1,4,4,5,4,3,2,1,1,4,5,2,5,1,1,5,1,203085,Austin Rivers,2021-22
2021-22,203085,Austin Rivers,Austin,1610612743,DEN,Denver Nuggets,0042100164,2022-04-24T00:00:00,DEN vs. GSW,W,35.81666666666667,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,3,2,5,0,1,4,1,3,12,20.5,0,0,17.0,1,1,1,1,1,4,1,4,2,1,3,2,2,2,1,4,4,1,1,1,2,4,4,3,4,1,1,1,1,1,1,203085,Austin Rivers,2021-22
2021-22,203085,Austin Rivers,Austin,1610612743,DEN,Denver Nuggets,0042100163,2022-04-21T00:00:00,DEN vs. GSW,L,21.15,2,2,1.0,2,2,1.0,0,0,0.0,0,1,1,1,1,2,1,0,5,2,6,1,16.7,0,0,16.0,1,2,2,2,3,2,4,1,1,3,1,2,2,2,1,1,1,2,2,2,1,1,5,2,2,3,2,1,1,2,1,203085,Austin Rivers,2021-22
2021-22,203085,Austin Rivers,Austin,1610612743,DEN,Denver Nuggets,0042100162,2022-04-18T00:00:00,DEN @ GSW,L,20.828333333333333,3,5,0.6,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,1,3,0,7,-17,9.7,0,0,10.0,1,2,2,2,4,1,1,2,2,3,2,2,2,2,1,1,1,2,4,3,2,4,3,4,1,5,3,1,1,3,1,203085,Austin Rivers,2021-22
2021-22,203085,Austin Rivers,Austin,1610612743,DEN,Denver Nuggets,0042100161,2022-04-16T00:00:00,DEN @ GSW,L,26.1,2,5,0.4,0,3,0.0,1,1,1.0,0,1,1,1,1,0,0,0,2,3,5,-7,6.7,0,0,7.0,1,2,2,2,2,2,1,3,4,2,4,1,1,1,1,1,1,2,2,3,2,1,2,1,3,4,4,1,1,4,1,203085,Austin Rivers,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100306,2022-05-27T00:00:00,MIA @ BOS,W,5.383333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-6,0.0,0,0,0.0,1,1,1,1,10,9,9,9,7,8,7,4,4,4,2,11,11,4,3,4,2,1,7,7,9,10,11,1,1,11,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100305,2022-05-25T00:00:00,MIA vs. BOS,L,27.966666666666665,4,12,0.333,3,10,0.3,0,0,0.0,2,2,4,1,0,1,0,1,4,2,11,3,20.3,0,0,21.0,1,10,10,10,1,3,1,6,3,1,5,4,4,4,1,3,2,2,3,2,2,12,12,1,3,4,4,1,1,3,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100304,2022-05-23T00:00:00,MIA @ BOS,L,23.333333333333332,5,11,0.455,4,8,0.5,0,0,0.0,0,4,4,0,0,2,0,2,3,1,14,9,24.8,0,0,26.0,1,10,10,10,2,2,2,4,2,3,3,4,4,4,2,2,2,4,3,1,2,13,11,3,2,2,2,1,1,2,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100303,2022-05-21T00:00:00,MIA @ BOS,W,4.266666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,2,2,3.2,0,0,3.0,1,1,1,1,11,5,8,3,7,8,7,4,4,4,2,7,7,4,3,4,2,1,7,7,8,6,8,1,1,8,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100302,2022-05-19T00:00:00,MIA vs. BOS,L,14.321666666666667,3,7,0.429,0,4,0.0,0,0,0.0,0,5,5,3,0,1,1,0,0,0,6,-6,22.5,0,0,18.0,1,10,10,10,5,4,4,5,7,5,7,4,4,4,2,1,1,1,3,2,1,1,1,7,4,10,3,1,1,4,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100206,2022-05-12T00:00:00,MIA @ PHI,W,3.8833333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-2,0.0,0,0,0.0,1,1,1,1,12,9,9,9,7,8,7,4,4,4,2,11,11,4,3,4,2,1,4,7,9,9,11,1,1,11,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100205,2022-05-10T00:00:00,MIA vs. PHI,W,13.5,1,3,0.333,1,3,0.333,1,2,0.5,0,2,2,1,1,0,0,0,1,1,4,5,6.9,0,0,8.0,1,1,1,1,6,5,7,6,4,7,4,2,2,3,2,3,4,2,2,4,2,1,4,3,6,3,5,1,1,6,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100202,2022-05-04T00:00:00,MIA vs. PHI,W,0.9316666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,3,1.2,0,0,1.0,1,1,1,1,13,9,12,9,7,12,7,4,4,4,2,7,7,4,3,4,2,1,1,7,9,4,10,1,1,10,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100105,2022-04-26T00:00:00,MIA vs. ATL,W,12.491666666666667,0,5,0.0,0,5,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,1,1,1,7,9,5,9,7,4,7,4,4,4,2,11,11,4,3,4,2,1,1,7,9,8,11,1,1,11,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100104,2022-04-24T00:00:00,MIA @ ATL,W,9.336666666666666,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,3,-10,4.2,0,0,5.0,1,1,1,1,8,5,9,1,4,8,1,4,4,4,2,7,7,4,3,4,2,1,4,7,7,13,7,1,1,7,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100103,2022-04-22T00:00:00,MIA @ ATL,L,14.395,1,4,0.25,1,4,0.25,3,3,1.0,0,2,2,0,2,0,0,0,4,2,6,-8,6.4,0,0,9.0,1,10,10,10,4,5,6,8,4,5,6,1,1,1,2,3,4,4,1,4,2,1,12,1,4,12,6,1,1,5,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100102,2022-04-19T00:00:00,MIA vs. ATL,W,6.666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,1,0,1,2.4,0,0,2.0,1,1,1,1,9,9,12,9,7,12,7,4,4,4,2,3,4,4,3,4,2,1,7,3,9,7,9,1,1,9,1,1629130,Duncan Robinson,2021-22
2021-22,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042100101,2022-04-17T00:00:00,MIA vs. ATL,W,22.865,9,10,0.9,8,9,0.889,1,1,1.0,0,1,1,0,0,0,0,0,2,1,27,16,28.2,0,0,36.0,1,1,1,1,3,1,3,2,1,2,2,2,3,1,2,7,7,4,3,4,2,1,7,3,1,1,1,1,1,1,1,1629130,Duncan Robinson,2021-22
2021-22,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29T00:00:00,MIN vs. MEM,L,27.233333333333334,3,7,0.429,1,3,0.333,0,0,0.0,0,1,1,4,4,3,0,0,1,1,7,4,19.2,0,0,19.0,1,3,3,3,6,3,6,1,5,5,3,5,5,5,1,6,6,5,1,1,1,1,1,5,6,3,6,1,1,6,1,1626156,D'Angelo Russell,2021-22
2021-22,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,0042100155,2022-04-26T00:00:00,MIN @ MEM,L,38.93833333333333,4,10,0.4,2,4,0.5,2,3,0.667,0,2,2,8,4,2,0,0,3,3,12,-3,28.4,0,0,28.0,1,3,3,3,1,2,5,3,2,4,1,3,4,3,1,3,3,2,1,2,1,1,2,3,2,5,2,1,1,2,1,1626156,D'Angelo Russell,2021-22
2021-22,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,0042100154,2022-04-23T00:00:00,MIN vs. MEM,W,34.76833333333333,3,12,0.25,2,6,0.333,2,4,0.5,0,2,2,7,2,1,0,1,4,5,10,5,23.9,0,0,23.0,1,1,1,1,3,3,2,5,2,3,3,3,2,4,1,3,3,4,4,3,1,3,6,1,4,2,4,1,1,4,1,1626156,D'Angelo Russell,2021-22
2021-22,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,0042100153,2022-04-21T00:00:00,MIN vs. MEM,L,38.63333333333333,9,21,0.429,4,8,0.5,0,0,0.0,0,5,5,8,3,1,0,1,3,1,22,4,40.0,0,0,41.0,1,3,3,3,2,1,1,1,1,1,1,5,5,5,1,1,1,2,3,3,1,3,2,5,1,3,1,1,1,1,1,1626156,D'Angelo Russell,2021-22
2021-22,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,0042100152,2022-04-19T00:00:00,MIN @ MEM,L,27.6,3,11,0.273,2,7,0.286,3,4,0.75,0,2,2,4,2,1,0,1,3,4,11,-26,20.4,0,0,21.0,1,3,3,3,5,3,3,4,2,2,6,2,2,2,1,3,3,5,4,3,1,3,2,2,3,6,5,1,1,5,1,1626156,D'Angelo Russell,2021-22
2021-22,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,0042100151,2022-04-16T00:00:00,MIN @ MEM,W,29.125,2,11,0.182,1,3,0.333,5,5,1.0,0,3,3,9,2,1,0,2,3,3,10,12,28.1,0,0,25.0,1,1,1,1,4,6,3,6,5,5,3,1,1,1,1,2,2,1,4,3,1,6,2,3,4,1,3,1,1,3,1,1626156,D'Angelo Russell,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100227,2022-05-15T00:00:00,PHX vs. DAL,L,13.65,3,5,0.6,3,4,0.75,0,0,0.0,0,1,1,2,1,0,0,0,1,0,9,-6,12.2,0,0,15.0,1,7,7,7,7,1,4,2,1,2,1,4,4,4,3,6,7,3,3,6,1,1,5,8,1,8,3,1,1,2,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12T00:00:00,PHX @ DAL,L,17.366666666666667,1,6,0.167,0,1,0.0,0,0,0.0,0,3,3,2,2,0,0,0,2,1,2,-14,6.6,0,0,7.0,1,7,7,7,5,8,2,10,8,9,8,4,4,4,3,1,1,3,1,6,1,1,11,2,9,12,9,1,1,9,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100225,2022-05-10T00:00:00,PHX vs. DAL,W,19.05,2,5,0.4,1,3,0.333,3,4,0.75,0,3,3,4,0,1,0,0,1,4,8,4,20.6,0,0,18.0,1,1,1,1,4,3,4,7,2,3,5,1,1,2,3,1,1,1,6,2,1,1,5,1,2,2,1,1,1,1,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100224,2022-05-08T00:00:00,PHX @ DAL,L,9.283333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,1,2.0,0,0,2.0,1,7,7,7,11,8,9,4,8,11,8,4,4,4,3,10,10,9,6,6,1,1,1,2,9,5,11,1,1,11,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100223,2022-05-06T00:00:00,PHX @ DAL,L,10.673333333333334,1,2,0.5,1,2,0.5,0,0,0.0,1,2,3,1,0,1,0,0,0,0,3,3,11.1,0,0,10.0,1,7,7,7,10,8,9,4,2,6,2,4,4,4,2,4,1,5,6,2,1,1,1,8,8,3,4,1,1,5,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100222,2022-05-04T00:00:00,PHX vs. DAL,W,14.533333333333333,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,1,0,0,1,1,5,1,9.2,0,0,9.0,1,1,1,1,6,3,7,4,2,6,2,4,4,4,3,6,7,9,6,2,1,1,5,2,5,5,6,1,1,7,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100221,2022-05-02T00:00:00,PHX vs. DAL,W,9.016666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,1,0,0,3,3.9,0,0,3.0,1,1,1,1,12,11,12,11,8,11,8,4,4,4,3,4,6,5,6,6,1,9,5,8,11,3,10,1,1,10,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28T00:00:00,PHX @ NOP,W,11.9,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,-6,1.5,0,0,1.0,1,1,1,1,8,11,9,11,8,9,8,4,4,4,3,10,10,5,6,6,1,1,1,8,11,8,12,1,1,12,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100145,2022-04-26T00:00:00,PHX vs. NOP,W,25.416666666666668,2,6,0.333,1,3,0.333,1,2,0.5,0,3,3,0,1,2,0,1,1,1,6,6,14.6,0,0,14.0,1,1,1,1,2,3,2,8,2,3,5,2,2,3,3,1,1,9,3,1,1,9,5,2,4,1,2,1,1,3,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100144,2022-04-24T00:00:00,PHX @ NOP,L,19.683333333333334,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,1,1,0,0,1,1,0,7,-8,8.7,0,0,10.0,1,7,7,7,3,1,4,2,2,3,5,4,4,4,3,6,7,5,3,6,1,9,5,8,3,10,7,1,1,5,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100143,2022-04-22T00:00:00,PHX @ NOP,W,29.49,2,7,0.286,0,5,0.0,1,1,1.0,2,1,3,3,2,0,0,0,2,1,5,-9,11.1,0,0,11.0,1,1,1,1,1,3,1,9,8,1,8,2,3,1,1,6,1,2,1,6,1,1,11,2,5,11,4,1,1,4,1,1629013,Landry Shamet,2021-22
2021-22,1629013,Landry Shamet,Landry,1610612756,PHX,Phoenix Suns,0042100142,2022-04-19T00:00:00,PHX vs. NOP,L,11.533333333333333,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,1,0,1,0,1,5,-1,8.0,0,0,8.0,1,7,7,7,9,3,8,1,2,6,2,4,4,4,3,10,10,9,6,2,1,9,1,2,5,7,8,1,1,8,1,1629013,Landry Shamet,2021-22
2021-22,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,Brooklyn Nets,0042100112,2022-04-20T00:00:00,BKN @ BOS,L,0.38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1630549,Day'Ron Sharpe,2021-22
2021-22,1627783,Pascal Siakam,Pascal,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28T00:00:00,TOR vs. PHI,L,43.78333333333333,9,17,0.529,0,4,0.0,6,7,0.857,3,4,7,7,3,3,0,0,6,9,24,-32,48.9,0,0,44.0,1,3,3,3,2,3,4,2,4,1,4,2,2,3,2,4,4,1,1,1,4,1,6,2,2,6,2,3,1,2,1,1627783,Pascal Siakam,2021-22
2021-22,1627783,Pascal Siakam,Pascal,1610612761,TOR,Toronto Raptors,0042100135,2022-04-25T00:00:00,TOR @ PHI,W,43.695,10,17,0.588,2,4,0.5,1,2,0.5,0,10,10,7,2,0,0,0,1,4,23,24,43.5,1,0,42.0,1,1,1,1,3,1,4,1,1,1,1,5,5,5,4,1,1,1,4,5,4,1,1,5,4,1,4,1,1,3,1,1627783,Pascal Siakam,2021-22
2021-22,1627783,Pascal Siakam,Pascal,1610612761,TOR,Toronto Raptors,0042100134,2022-04-23T00:00:00,TOR vs. PHI,W,43.65,10,19,0.526,1,4,0.25,13,15,0.867,0,8,8,5,3,1,2,0,3,11,34,13,57.1,0,0,54.0,1,1,1,1,4,1,2,3,2,1,3,1,1,2,4,2,3,4,1,3,2,1,2,1,1,2,1,3,1,1,1,1627783,Pascal Siakam,2021-22
2021-22,1627783,Pascal Siakam,Pascal,1610612761,TOR,Toronto Raptors,0042100133,2022-04-20T00:00:00,TOR vs. PHI,L,48.483333333333334,6,16,0.375,0,2,0.0,0,0,0.0,1,4,5,4,3,2,1,0,5,0,12,-4,30.0,0,0,27.0,1,3,3,3,1,6,6,5,4,4,4,6,6,6,3,4,5,6,1,2,3,1,4,6,6,3,6,3,1,6,1,1627783,Pascal Siakam,2021-22
2021-22,1627783,Pascal Siakam,Pascal,1610612761,TOR,Toronto Raptors,0042100132,2022-04-18T00:00:00,TOR @ PHI,L,40.983333333333334,7,20,0.35,0,1,0.0,6,7,0.857,4,6,10,5,2,1,0,2,5,7,20,-23,40.5,1,0,37.0,1,3,3,3,5,5,1,6,4,6,4,2,2,3,1,3,1,4,4,3,4,5,4,3,5,5,5,1,1,5,1,1627783,Pascal Siakam,2021-22
2021-22,1627783,Pascal Siakam,Pascal,1610612761,TOR,Toronto Raptors,0042100131,2022-04-16T00:00:00,TOR @ PHI,L,39.68333333333333,9,18,0.5,1,2,0.5,5,5,1.0,0,3,3,7,0,0,3,2,4,7,24,-19,47.1,0,0,41.0,1,3,3,3,6,3,3,4,2,4,1,4,4,1,4,6,6,1,6,5,1,5,3,3,2,4,3,3,1,4,1,1627783,Pascal Siakam,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100406,2022-06-16T00:00:00,BOS vs. GSW,L,38.483333333333334,4,12,0.333,1,2,0.5,0,0,0.0,1,5,6,9,3,2,0,1,5,3,9,7,32.7,0,0,29.0,1,13,13,13,9,14,12,14,13,21,5,14,14,14,7,4,6,4,6,3,5,10,19,13,18,7,11,4,1,11,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100405,2022-06-13T00:00:00,BOS @ GSW,L,39.70333333333333,7,15,0.467,3,6,0.5,3,4,0.75,0,3,3,2,4,0,0,0,4,3,20,-9,22.6,0,0,28.0,1,13,13,13,7,7,8,8,5,11,5,7,8,8,15,11,15,19,3,15,5,1,11,13,5,16,17,4,1,14,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100404,2022-06-10T00:00:00,BOS vs. GSW,L,39.95,7,18,0.389,3,9,0.333,1,1,1.0,2,2,4,5,2,4,0,3,2,4,18,-17,40.3,0,0,38.0,1,13,13,13,6,7,3,11,5,4,11,13,13,1,1,15,11,11,12,1,5,20,3,10,8,21,5,4,1,6,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100403,2022-06-08T00:00:00,BOS vs. GSW,W,39.38333333333333,8,17,0.471,3,7,0.429,5,7,0.714,2,5,7,5,5,0,0,0,3,5,24,19,34.9,0,0,39.0,1,1,1,1,8,1,4,6,5,8,8,3,2,12,1,4,3,11,1,15,5,1,6,6,1,2,10,4,1,4,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100402,2022-06-05T00:00:00,BOS @ GSW,L,25.133333333333333,1,6,0.167,0,3,0.0,0,0,0.0,0,2,2,5,5,1,0,1,4,1,2,-12,9.9,0,0,11.0,1,13,13,13,20,19,20,20,21,18,21,14,14,14,15,15,17,11,1,10,5,10,11,17,21,18,21,4,1,21,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100401,2022-06-02T00:00:00,BOS @ GSW,W,29.911666666666665,7,11,0.636,4,7,0.571,0,0,0.0,1,4,5,4,0,2,0,1,1,1,18,-1,36.0,0,0,35.0,1,1,1,1,18,7,13,1,3,8,3,14,14,14,7,7,7,16,20,3,5,10,1,17,8,12,8,4,1,8,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100307,2022-05-29T00:00:00,BOS @ MIA,W,40.75,8,22,0.364,3,10,0.3,5,6,0.833,0,9,9,5,1,2,0,0,4,5,24,2,47.3,0,0,45.0,1,1,1,1,2,1,1,12,5,2,13,3,4,6,15,1,1,11,16,3,5,1,11,6,1,10,2,4,1,2,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100306,2022-05-27T00:00:00,BOS vs. MIA,L,40.416666666666664,4,15,0.267,1,9,0.111,5,5,1.0,1,3,4,3,2,1,0,0,4,7,14,-12,24.3,0,0,24.0,1,13,13,13,3,14,8,17,13,4,20,3,6,1,7,11,11,18,12,10,5,1,11,1,13,18,15,4,1,16,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100305,2022-05-25T00:00:00,BOS @ MIA,W,23.7,1,5,0.2,1,3,0.333,2,2,1.0,1,4,5,4,1,0,0,0,4,1,5,13,16.0,0,0,15.0,1,1,1,1,21,19,21,19,13,18,11,12,12,1,7,7,7,16,16,15,5,1,11,17,20,4,19,4,1,20,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100303,2022-05-21T00:00:00,BOS vs. MIA,L,36.64,6,11,0.545,1,4,0.25,3,5,0.6,1,3,4,7,4,0,0,1,6,6,16,-15,27.3,0,0,28.0,1,13,13,13,14,11,13,3,13,16,14,7,6,13,7,11,11,6,3,15,5,10,21,4,11,20,13,4,1,14,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100302,2022-05-19T00:00:00,BOS @ MIA,W,40.3,8,22,0.364,5,12,0.417,3,3,1.0,2,7,9,12,1,3,1,0,1,4,24,31,63.8,1,0,58.0,1,1,1,1,4,1,1,12,1,1,10,7,11,1,1,2,1,1,16,2,2,1,1,10,1,1,1,1,1,1,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100217,2022-05-15T00:00:00,BOS vs. MIL,W,37.083333333333336,2,9,0.222,1,6,0.167,6,7,0.857,1,6,7,10,2,1,1,1,5,4,11,18,38.4,1,0,33.0,1,1,1,1,12,18,17,18,13,11,17,1,2,5,7,3,3,3,12,10,2,10,19,10,16,3,6,1,1,10,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100216,2022-05-13T00:00:00,BOS @ MIL,W,40.2,8,16,0.5,5,9,0.556,0,0,0.0,2,3,5,7,0,0,0,1,2,3,21,11,37.5,0,0,38.0,1,1,1,1,5,1,6,5,1,4,4,14,14,14,1,11,7,6,20,15,5,10,3,13,4,5,7,4,1,6,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100215,2022-05-11T00:00:00,BOS vs. MIL,L,38.25,6,11,0.545,3,5,0.6,0,0,0.0,0,4,4,1,3,2,1,1,2,1,15,-6,27.3,0,0,29.0,1,13,13,13,10,11,13,3,5,15,2,14,14,14,15,7,11,21,6,3,2,10,3,17,12,15,13,4,1,11,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100214,2022-05-09T00:00:00,BOS @ MIL,W,41.35,8,13,0.615,2,3,0.667,0,0,0.0,0,2,2,8,3,0,2,1,3,2,18,1,35.4,0,0,34.0,1,1,1,1,1,1,11,2,11,18,1,14,14,14,15,15,17,5,6,15,1,10,6,16,8,11,9,4,1,9,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100213,2022-05-07T00:00:00,BOS @ MIL,L,29.236666666666668,1,8,0.125,1,4,0.25,6,8,0.75,1,1,2,2,3,1,0,1,3,7,9,-10,14.4,0,0,16.0,1,13,13,13,19,19,19,21,13,16,14,1,1,8,7,18,17,19,6,10,5,10,6,1,18,17,20,4,1,19,1,203935,Marcus Smart,2021-22
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,0042100211,2022-05-01T00:00:00,BOS vs. MIL,L,32.78333333333333,3,11,0.273,1,6,0.167,3,4,0.75,0,1,1,6,3,2,0,0,3,5,10,3,23.2,0,0,22.0,1,13,13,13,17,16,13,16,13,11,17,7,8,8,15,18,20,8,6,3,5,1,6,6,17,9,16,4,1,17,1,203935,Marcus Smart,2021-22
