GAME_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME
0022101018,MEM,OKC
0022101012,NYK,BKN
0022101015,ORL,PHI
2022100389,IWA,AUS
2022100387,ACC,MHU
0022101011,WAS,POR
2022100383,FWN,CLC
2022100384,LAK,RAP
2022100387,MHU,ACC
2022100385,SBL,STO
0022101010,SAC,UTA
0022101009,DEN,TOR
0022101008,MIL,GSW
2022100383,CLC,FWN
2022100386,TEX,BIR
0022101011,POR,WAS
2022100385,STO,SBL
0022101007,IND,SAS
0022101005,MIA,MIN
0022101009,TOR,DEN
2022100382,DEL,LIN
0022101007,SAS,IND
0022101005,MIN,MIA
0022101008,GSW,MIL
0022101006,CLE,CHI
2022100380,CPS,WCB
2022100384,RAP,LAK
0022101010,UTA,SAC
2022100386,BIR,TEX
2022100382,LIN,DEL
2022100380,WCB,CPS
0022101006,CHI,CLE
0022100995,MIN,ORL
2022100378,AUS,SXF
0022100996,LAC,ATL
0022101003,PHX,TOR
0022100998,MIA,CLE
0022100999,DAL,HOU
0022101001,CHA,NOP
0022101002,UTA,SAS
0022100997,BOS,DET
2022100376,CLC,WIS
0022101000,NYK,MEM
0022100999,HOU,DAL
2022100378,SXF,AUS
0022101000,MEM,NYK
0022100996,ATL,LAC
2022100377,MCC,MNE
2022100377,MNE,MCC
0022101003,TOR,PHX
0022100997,DET,BOS
0022100998,CLE,MIA
2022100379,RGV,IWA
0022101002,SAS,UTA
2022100379,IWA,RGV
0022101004,WAS,LAL
0022101004,LAL,WAS
0022101001,NOP,CHA
2022100376,WIS,CLC
0022100995,ORL,MIN
2022100367,GRG,WCB
2022100369,LAK,DEL
2022100375,STO,SCW
2022100366,RAP,CPS
2022100366,CPS,RAP
2022100374,SBL,MHU
0022100994,DEN,GSW
2022100372,SXF,AUS
2022100375,SCW,STO
0022100993,PHI,BKN
0022100994,GSW,DEN
2022100371,CCG,WES
2022100373,TEX,SLC
2022100370,MNE,MCC
2022100370,MCC,MNE
2022100373,SLC,TEX
2022100367,WCB,GRG
2022100368,GBO,FWN
2022100368,FWN,GBO
2022100365,RGV,OKL
2022100365,OKL,RGV
2022100369,DEL,LAK
2022100372,AUS,SXF
2022100371,WES,CCG
2022100374,MHU,SBL
0022100993,BKN,PHI
0022100987,NOP,ORL
0022100988,NYK,DAL
0022100991,DEN,SAC
0022100984,ATL,MIL
0022100992,WAS,LAC
0022100990,UTA,POR
0022100982,DET,CHI
0022100987,ORL,NOP
0022100986,MIN,OKC
0022100990,POR,UTA
0022100988,DAL,NYK
0022100985,LAL,HOU
0022100983,PHX,MIA
0022100984,MIL,ATL
2022100364,BIR,IWA
0022100982,CHI,DET
0022100991,SAC,DEN
0022100981,BOS,CHA
0022100989,TOR,SAS
2022100363,LIN,GRG
0022100986,OKC,MIN
0022100983,MIA,PHX
0022100985,HOU,LAL
2022100363,GRG,LIN
2022100364,IWA,BIR
0022100989,SAS,TOR
0022100981,CHA,BOS
0022100992,LAC,WAS
2022100357,MCC,CLC
2022100361,SLC,TEX
0022100980,GSW,LAC
2022100362,STO,MHU
2022100361,TEX,SLC
0022100976,CLE,IND
2022100509,WCB,FWN
0022100978,NOP,MEM
2022100358,LAK,DEL
0022100977,PHX,ORL
0022100979,MIL,OKC
0022100975,CHA,BKN
2022100081,AUS,ACC
2022100509,FWN,WCB
2022100357,CLC,MCC
0022100980,LAC,GSW
2022100359,WES,GBO
0022100975,BKN,CHA
0022100976,IND,CLE
0022100977,ORL,PHX
2022100362,MHU,STO
2022100358,DEL,LAK
2022100356,OKL,RGV
0022100979,OKC,MIL
2022100081,ACC,AUS
0022100978,MEM,NOP
2022100359,GBO,WES
2022100356,RGV,OKL
0022100969,CHI,PHI
2022100355,BIR,TEX
0022100973,SAS,LAL
0022100974,NYK,SAC
0022100971,POR,MIN
0022100970,HOU,MIA
0022100974,SAC,NYK
0022100972,UTA,DAL
0022100968,DET,ATL
0022100973,LAL,SAS
0022100972,DAL,UTA
0022100968,ATL,DET
0022100970,MIA,HOU
0022100528,GSW,DEN
0022100971,MIN,POR
0022100969,PHI,CHI
0022100528,DEN,GSW
2022100355,TEX,BIR
2022100349,GBO,CPS
2022100351,SXF,IWA
0022100966,LAC,NYK
2022100349,CPS,GBO
0022100962,TOR,CLE
2022100354,ACC,SBL
0022100965,UTA,OKC
0022100964,MEM,HOU
0022100964,HOU,MEM
2022100351,IWA,SXF
0022100960,BKN,BOS
0022100963,IND,WAS
0022100962,CLE,TOR
2022100352,FWN,WCB
0022100961,MIL,PHX
2022100350,GRG,LAK
0022100967,NOP,DEN
2022100348,LIN,CLC
0022100967,DEN,NOP
2022100350,LAK,GRG
0022100961,PHX,MIL
0022100960,BOS,BKN
0022100966,NYK,LAC
2022100348,CLC,LIN
0022100963,WAS,IND
0022100965,OKC,UTA
2022100353,MNE,RAP
2022100353,RAP,MNE
2022100352,WCB,FWN
2022100354,SBL,ACC
0022100954,DAL,SAC
2022100344,DEL,WES
2022100345,AUS,SLC
2022100347,SCW,MHU
0022100955,CHA,SAS
0022100957,MEM,ORL
2022100345,SLC,AUS
0022100958,MIN,POR
2022100346,CCG,WIS
2022100344,WES,DEL
0022100958,POR,MIN
2022100347,MHU,SCW
0022100959,LAL,GSW
0022100955,SAS,CHA
2022100346,WIS,CCG
0022100954,SAC,DAL
0022100959,GSW,LAL
0022100956,PHI,MIA
0022100957,ORL,MEM
0022100956,MIA,PHI
0022100946,IND,DET
2022100338,MCC,WCB
2022100341,SLC,AUS
0022100947,PHI,CLE
2022100336,GBO,CPS
2022100002,CLC,MNE
0022100951,MIN,OKC
2022100340,CCG,WIS
2022100339,TEX,SXF
2022100337,FWN,LAK
2022100343,MHU,SCW
2022100343,SCW,MHU
2022100335,OKL,IWA
0022100953,PHX,NYK
2022100339,SXF,TEX
0022100948,ATL,WAS
0022100458,ORL,TOR
0022100950,UTA,NOP
0022100947,CLE,PHI
0022100952,DEN,HOU
2022100338,WCB,MCC
0022100949,CHI,MIL
0022100951,OKC,MIN
0022100946,DET,IND
0022100952,HOU,DEN
2022100342,RGV,SBL
0022100948,WAS,ATL
0022100950,NOP,UTA
0022100949,MIL,CHI
2022100002,MNE,CLC
2022100342,SBL,RGV
2022100341,AUS,SLC
0022100458,TOR,ORL
2022100336,CPS,GBO
0022100953,NYK,PHX
2022100340,WIS,CCG
2022100335,IWA,OKL
2022100337,LAK,FWN
0022100945,LAL,LAC
0022100941,MIA,BKN
0022100941,BKN,MIA
0022100710,ATL,CHI
2022100334,RGV,SBL
2022100334,SBL,RGV
2022100331,MCC,WES
0022100940,MEM,BOS
0022100945,LAC,LAL
0022100942,TOR,DET
0022100943,DAL,GSW
0022100710,CHI,ATL
2022100333,TEX,SXF
0022100940,BOS,MEM
0022100942,DET,TOR
2022100333,SXF,TEX
0022100944,SAS,SAC
0022100944,SAC,SAS
2022100331,WES,MCC
0022100943,GSW,DAL
0022100937,SAC,NOP
2022100329,SLC,IWA
2022100439,LAK,GRG
2022100329,IWA,SLC
0022100938,OKC,DEN
2022100330,STO,SCW
2022100326,OKL,MHU
2022100326,MHU,OKL
0022100932,CLE,CHA
0022100936,MIL,MIA
0022100936,MIA,MIL
0022100933,ORL,IND
0022100934,PHI,NYK
0022100939,POR,PHX
0022100932,CHA,CLE
2022100328,CPS,RAP
0022100939,PHX,POR
0022100933,IND,ORL
0022100934,NYK,PHI
2022100327,LIN,DEL
2022100330,SCW,STO
2022100328,RAP,CPS
0022100938,DEN,OKC
0022100935,UTA,HOU
0022100935,HOU,UTA
2022100439,GRG,LAK
0022100937,NOP,SAC
2022100327,DEL,LIN
2022100323,GBO,WES
2022100325,ACC,BIR
2022100323,WES,GBO
0022100930,MIN,GSW
0022100929,HOU,LAC
0022100931,DAL,LAL
0022100927,ATL,BOS
2022100324,MNE,RAP
0022100929,LAC,HOU
0022100926,DET,WAS
0022100926,WAS,DET
2022100010,TEX,AUS
0022100930,GSW,MIN
2022100322,GRG,WIS
2022100324,RAP,MNE
0022100927,BOS,ATL
2022100325,BIR,ACC
0022100931,LAL,DAL
2022100322,WIS,GRG
2022100010,AUS,TEX
0022100928,TOR,BKN
0022100928,BKN,TOR
2022100315,CCG,CLC
0022100922,MIA,CHI
0022100922,CHI,MIA
0022100920,CLE,MIN
0022100921,IND,ORL
2022100321,BIR,ACC
