Game_ID,GAME_DATE,MATCHUP,PTS,WL,TEAM_NAME,WINNING_TEAM
0022300107,"OCT 30, 2023",MIL vs. MIA,122,W,Bucks,Bucks
0022300097,"OCT 29, 2023",MIL vs. ATL,110,L,Bucks,ATL
0022300075,"OCT 26, 2023",MIL vs. PHI,118,W,Bucks,Bucks
0022301194,"APR 14, 2024",MIN vs. PHX,106,L,Timberwolves,PHX
0022301178,"APR 12, 2024",MIN vs. ATL,109,W,Timberwolves,Timberwolves
0022301164,"APR 10, 2024",MIN @ DEN,107,L,Timberwolves,DEN
0022301152,"APR 09, 2024",MIN vs. WAS,130,W,Timberwolves,Timberwolves
0022301143,"APR 07, 2024",MIN @ LAL,127,W,Timberwolves,Timberwolves
0022301125,"APR 05, 2024",MIN @ PHX,87,L,Timberwolves,PHX
0022301108,"APR 03, 2024",MIN vs. TOR,133,W,Timberwolves,Timberwolves
0022301098,"APR 02, 2024",MIN vs. HOU,113,W,Timberwolves,Timberwolves
0022301084,"MAR 31, 2024",MIN vs. CHI,101,L,Timberwolves,CHI
0022301071,"MAR 29, 2024",MIN @ DEN,111,W,Timberwolves,Timberwolves
0022301056,"MAR 27, 2024",MIN vs. DET,106,W,Timberwolves,Timberwolves
0022301031,"MAR 24, 2024",MIN vs. GSW,114,W,Timberwolves,Timberwolves
0022301014,"MAR 22, 2024",MIN vs. CLE,104,W,Timberwolves,Timberwolves
0022300995,"MAR 19, 2024",MIN vs. DEN,112,L,Timberwolves,DEN
0022300987,"MAR 18, 2024",MIN @ UTA,114,W,Timberwolves,Timberwolves
0022300974,"MAR 16, 2024",MIN @ UTA,119,W,Timberwolves,Timberwolves
0022300944,"MAR 12, 2024",MIN @ LAC,118,W,Timberwolves,Timberwolves
0022300932,"MAR 10, 2024",MIN @ LAL,109,L,Timberwolves,LAL
0022300911,"MAR 08, 2024",MIN @ CLE,104,L,Timberwolves,CLE
0022300903,"MAR 07, 2024",MIN @ IND,113,W,Timberwolves,Timberwolves
0022300881,"MAR 04, 2024",MIN vs. POR,119,W,Timberwolves,Timberwolves
0022300873,"MAR 03, 2024",MIN vs. LAC,88,L,Timberwolves,LAC
0022300862,"MAR 01, 2024",MIN vs. SAC,120,L,Timberwolves,SAC
0022300845,"FEB 28, 2024",MIN vs. MEM,110,W,Timberwolves,Timberwolves
0022300838,"FEB 27, 2024",MIN vs. SAS,114,W,Timberwolves,Timberwolves
0022300815,"FEB 24, 2024",MIN vs. BKN,101,W,Timberwolves,Timberwolves
0022300808,"FEB 23, 2024",MIN vs. MIL,107,L,Timberwolves,MIL
0022300791,"FEB 15, 2024",MIN @ POR,128,W,Timberwolves,Timberwolves
0022300775,"FEB 13, 2024",MIN @ POR,121,W,Timberwolves,Timberwolves
0022300770,"FEB 12, 2024",MIN @ LAC,121,W,Timberwolves,Timberwolves
0022300738,"FEB 08, 2024",MIN @ MIL,129,W,Timberwolves,Timberwolves
0022300723,"FEB 06, 2024",MIN @ CHI,123,L,Timberwolves,CHI
0022300709,"FEB 04, 2024",MIN vs. HOU,111,W,Timberwolves,Timberwolves
0022300694,"FEB 02, 2024",MIN vs. ORL,106,L,Timberwolves,ORL
0022300680,"JAN 31, 2024",MIN vs. DAL,121,W,Timberwolves,Timberwolves
0022300664,"JAN 29, 2024",MIN @ OKC,107,W,Timberwolves,Timberwolves
0022300649,"JAN 27, 2024",MIN @ SAS,112,L,Timberwolves,SAS
0022300629,"JAN 25, 2024",MIN @ BKN,96,W,Timberwolves,Timberwolves
0022300620,"JAN 24, 2024",MIN @ WAS,118,W,Timberwolves,Timberwolves
0022300610,"JAN 22, 2024",MIN vs. CHA,125,L,Timberwolves,CHA
0022300599,"JAN 20, 2024",MIN vs. OKC,97,L,Timberwolves,OKC
0022300582,"JAN 18, 2024",MIN vs. MEM,118,W,Timberwolves,Timberwolves
0022300569,"JAN 17, 2024",MIN @ DET,124,W,Timberwolves,Timberwolves
0022300553,"JAN 14, 2024",MIN vs. LAC,109,W,Timberwolves,Timberwolves
0022300538,"JAN 12, 2024",MIN vs. POR,116,W,Timberwolves,Timberwolves
0022300517,"JAN 10, 2024",MIN @ BOS,120,L,Timberwolves,BOS
0022300513,"JAN 09, 2024",MIN @ ORL,113,W,Timberwolves,Timberwolves
0022300501,"JAN 07, 2024",MIN @ DAL,108,L,Timberwolves,DAL
0022300485,"JAN 05, 2024",MIN @ HOU,122,W,Timberwolves,Timberwolves
0022300471,"JAN 03, 2024",MIN vs. NOP,106,L,Timberwolves,NOP
0022300451,"JAN 01, 2024",MIN @ NYK,106,L,Timberwolves,NYK
0022300443,"DEC 30, 2023",MIN vs. LAL,108,W,Timberwolves,Timberwolves
0022300423,"DEC 28, 2023",MIN vs. DAL,118,W,Timberwolves,Timberwolves
0022300411,"DEC 26, 2023",MIN @ OKC,106,L,Timberwolves,OKC
0022300400,"DEC 23, 2023",MIN @ SAC,110,W,Timberwolves,Timberwolves
0022300380,"DEC 21, 2023",MIN vs. LAL,118,W,Timberwolves,Timberwolves
0022300367,"DEC 20, 2023",MIN @ PHI,113,L,Timberwolves,PHI
0022300353,"DEC 18, 2023",MIN @ MIA,112,W,Timberwolves,Timberwolves
0022300338,"DEC 16, 2023",MIN vs. IND,127,W,Timberwolves,Timberwolves
0022300321,"DEC 14, 2023",MIN @ DAL,119,W,Timberwolves,Timberwolves
0022300301,"DEC 11, 2023",MIN @ NOP,107,L,Timberwolves,NOP
0022301221,"DEC 08, 2023",MIN @ MEM,127,W,Timberwolves,Timberwolves
0022301210,"DEC 06, 2023",MIN vs. SAS,102,W,Timberwolves,Timberwolves
0022300281,"DEC 02, 2023",MIN @ CHA,123,W,Timberwolves,Timberwolves
0022300270,"NOV 30, 2023",MIN vs. UTA,101,W,Timberwolves,Timberwolves
0022300058,"NOV 28, 2023",MIN vs. OKC,106,W,Timberwolves,Timberwolves
0022300249,"NOV 26, 2023",MIN @ MEM,119,W,Timberwolves,Timberwolves
0022300050,"NOV 24, 2023",MIN vs. SAC,111,L,Timberwolves,SAC
0022300232,"NOV 22, 2023",MIN vs. PHI,112,W,Timberwolves,Timberwolves
0022300221,"NOV 20, 2023",MIN vs. NYK,117,W,Timberwolves,Timberwolves
0022300203,"NOV 18, 2023",MIN @ NOP,121,W,Timberwolves,Timberwolves
0022300197,"NOV 15, 2023",MIN @ PHX,115,L,Timberwolves,PHX
0022300025,"NOV 14, 2023",MIN @ GSW,104,W,Timberwolves,Timberwolves
0022300186,"NOV 12, 2023",MIN @ GSW,116,W,Timberwolves,Timberwolves
0022300013,"NOV 10, 2023",MIN @ SAS,117,W,Timberwolves,Timberwolves
0022300166,"NOV 08, 2023",MIN vs. NOP,122,W,Timberwolves,Timberwolves
0022300154,"NOV 06, 2023",MIN vs. BOS,114,W,Timberwolves,Timberwolves
0022300138,"NOV 04, 2023",MIN vs. UTA,123,W,Timberwolves,Timberwolves
0022300123,"NOV 01, 2023",MIN vs. DEN,110,W,Timberwolves,Timberwolves
0022300104,"OCT 30, 2023",MIN @ ATL,113,L,Timberwolves,ATL
0022300093,"OCT 28, 2023",MIN vs. MIA,106,W,Timberwolves,Timberwolves
0022300069,"OCT 25, 2023",MIN @ TOR,94,L,Timberwolves,TOR
0022301192,"APR 14, 2024",BKN @ PHI,86,L,Nets,PHI
0022301175,"APR 12, 2024",BKN @ NYK,107,L,Nets,NYK
0022301160,"APR 10, 2024",BKN vs. TOR,106,W,Nets,Nets
0022301141,"APR 07, 2024",BKN vs. SAC,77,L,Nets,SAC
0022301128,"APR 06, 2024",BKN vs. DET,113,W,Nets,Nets
0022301106,"APR 03, 2024",BKN vs. IND,115,W,Nets,Nets
0022301089,"APR 01, 2024",BKN @ IND,111,L,Nets,IND
0022301078,"MAR 31, 2024",BKN vs. LAL,104,L,Nets,LAL
0022301066,"MAR 29, 2024",BKN vs. CHI,125,W,Nets,Nets
0022301050,"MAR 27, 2024",BKN @ WAS,122,W,Nets,Nets
0022301036,"MAR 25, 2024",BKN @ TOR,96,W,Nets,Nets
0022301019,"MAR 23, 2024",BKN @ NYK,93,L,Nets,NYK
0022301007,"MAR 21, 2024",BKN @ MIL,108,L,Nets,MIL
0022300993,"MAR 19, 2024",BKN vs. NOP,91,L,Nets,NOP
0022300981,"MAR 17, 2024",BKN @ SAS,115,L,Nets,SAS
0022300968,"MAR 16, 2024",BKN @ IND,100,L,Nets,IND
0022300947,"MAR 13, 2024",BKN @ ORL,106,L,Nets,ORL
0022300930,"MAR 10, 2024",BKN @ CLE,120,W,Nets,Nets
0022300918,"MAR 09, 2024",BKN @ CHA,99,L,Nets,CHA
0022300902,"MAR 07, 2024",BKN @ DET,112,L,Nets,DET
0022300887,"MAR 05, 2024",BKN vs. PHI,112,W,Nets,Nets
0022300879,"MAR 04, 2024",BKN vs. MEM,102,L,Nets,MEM
0022300866,"MAR 02, 2024",BKN vs. ATL,114,W,Nets,Nets
0022300851,"FEB 29, 2024",BKN vs. ATL,124,W,Nets,Nets
0022300833,"FEB 27, 2024",BKN @ ORL,81,L,Nets,ORL
0022300830,"FEB 26, 2024",BKN @ MEM,111,W,Nets,Nets
0022300815,"FEB 24, 2024",BKN @ MIN,86,L,Nets,MIN
0022300795,"FEB 22, 2024",BKN @ TOR,93,L,Nets,TOR
0022300780,"FEB 14, 2024",BKN @ BOS,86,L,Nets,BOS
0022300771,"FEB 13, 2024",BKN vs. BOS,110,L,Nets,BOS
0022300750,"FEB 10, 2024",BKN vs. SAS,123,W,Nets,Nets
0022300735,"FEB 08, 2024",BKN vs. CLE,95,L,Nets,CLE
0022300720,"FEB 06, 2024",BKN vs. DAL,107,L,Nets,DAL
0022300717,"FEB 05, 2024",BKN vs. GSW,98,L,Nets,GSW
0022300698,"FEB 03, 2024",BKN @ PHI,136,W,Nets,Nets
0022300677,"JAN 31, 2024",BKN vs. PHX,120,L,Nets,PHX
0022300660,"JAN 29, 2024",BKN vs. UTA,147,W,Nets,Nets
0022300645,"JAN 27, 2024",BKN vs. HOU,106,W,Nets,Nets
0022300629,"JAN 25, 2024",BKN vs. MIN,94,L,Nets,MIN
0022300615,"JAN 23, 2024",BKN vs. NYK,103,L,Nets,NYK
0022300600,"JAN 21, 2024",BKN @ LAC,114,L,Nets,LAC
0022300591,"JAN 19, 2024",BKN @ LAL,130,W,Nets,Nets
0022300578,"JAN 17, 2024",BKN @ POR,103,L,Nets,POR
0022300562,"JAN 15, 2024",BKN vs. MIA,95,L,Nets,MIA
0022300527,"JAN 11, 2024",BKN @ CLE,102,L,Nets,CLE
0022300498,"JAN 07, 2024",BKN vs. POR,127,L,Nets,POR
0022300481,"JAN 05, 2024",BKN vs. OKC,124,W,Nets,Nets
0022300469,"JAN 03, 2024",BKN @ HOU,101,L,Nets,HOU
0022300461,"JAN 02, 2024",BKN @ NOP,85,L,Nets,NOP
0022300447,"DEC 31, 2023",BKN @ OKC,108,L,Nets,OKC
0022300430,"DEC 29, 2023",BKN @ WAS,104,L,Nets,WAS
0022300417,"DEC 27, 2023",BKN vs. MIL,122,L,Nets,MIL
0022300406,"DEC 26, 2023",BKN @ DET,118,W,Nets,Nets
0022300394,"DEC 23, 2023",BKN vs. DET,126,W,Nets,Nets
0022300383,"DEC 22, 2023",BKN vs. DEN,117,L,Nets,DEN
0022300368,"DEC 20, 2023",BKN vs. NYK,102,L,Nets,NYK
0022300357,"DEC 18, 2023",BKN @ UTA,108,L,Nets,UTA
0022300339,"DEC 16, 2023",BKN @ GSW,120,L,Nets,GSW
0022300322,"DEC 14, 2023",BKN @ DEN,101,L,Nets,DEN
0022300317,"DEC 13, 2023",BKN @ PHX,116,W,Nets,Nets
0022300303,"DEC 11, 2023",BKN @ SAC,118,L,Nets,SAC
0022301219,"DEC 08, 2023",BKN vs. WAS,124,W,Nets,Nets
0022301209,"DEC 06, 2023",BKN @ ATL,114,W,Nets,Nets
0022300282,"DEC 02, 2023",BKN vs. ORL,129,W,Nets,Nets
0022300266,"NOV 30, 2023",BKN vs. CHA,128,L,Nets,CHA
0022300054,"NOV 28, 2023",BKN vs. TOR,115,W,Nets,Nets
0022300250,"NOV 26, 2023",BKN vs. CHI,118,W,Nets,Nets
0022300240,"NOV 25, 2023",BKN vs. MIA,112,W,Nets,Nets
0022300227,"NOV 22, 2023",BKN @ ATL,145,L,Nets,ATL
0022300208,"NOV 19, 2023",BKN vs. PHI,99,L,Nets,PHI
0022300200,"NOV 16, 2023",BKN @ MIA,115,L,Nets,MIA
0022300020,"NOV 14, 2023",BKN vs. ORL,124,W,Nets,Nets
0022300178,"NOV 12, 2023",BKN vs. WAS,102,W,Nets,Nets
0022300010,"NOV 10, 2023",BKN @ BOS,107,L,Nets,BOS
0022300160,"NOV 08, 2023",BKN vs. LAC,100,W,Nets,Nets
0022300149,"NOV 06, 2023",BKN vs. MIL,125,L,Nets,MIL
0022300136,"NOV 04, 2023",BKN vs. BOS,114,L,Nets,BOS
0022300004,"NOV 03, 2023",BKN @ CHI,109,W,Nets,Nets
0022300119,"NOV 01, 2023",BKN @ MIA,109,W,Nets,Nets
0022300101,"OCT 30, 2023",BKN @ CHA,133,W,Nets,Nets
0022300084,"OCT 27, 2023",BKN @ DAL,120,L,Nets,DAL
0022300067,"OCT 25, 2023",BKN vs. CLE,113,L,Nets,CLE
0022301190,"APR 14, 2024",NYK vs. CHI,120,W,Knicks,Knicks
0022301175,"APR 12, 2024",NYK vs. BKN,111,W,Knicks,Knicks
0022301167,"APR 11, 2024",NYK @ BOS,118,W,Knicks,Knicks
0022301149,"APR 09, 2024",NYK @ CHI,128,W,Knicks,Knicks
0022301139,"APR 07, 2024",NYK @ MIL,122,W,Knicks,Knicks
0022301119,"APR 05, 2024",NYK @ CHI,100,L,Knicks,CHI
0022301112,"APR 04, 2024",NYK vs. SAC,120,W,Knicks,Knicks
0022301096,"APR 02, 2024",NYK @ MIA,99,L,Knicks,MIA
0022301082,"MAR 31, 2024",NYK vs. OKC,112,L,Knicks,OKC
0022301070,"MAR 29, 2024",NYK @ SAS,126,L,Knicks,SAS
0022301053,"MAR 27, 2024",NYK @ TOR,145,W,Knicks,Knicks
0022301035,"MAR 25, 2024",NYK vs. DET,124,W,Knicks,Knicks
0022301019,"MAR 23, 2024",NYK vs. BKN,105,W,Knicks,Knicks
0022301009,"MAR 21, 2024",NYK @ DEN,100,L,Knicks,DEN
0022300988,"MAR 18, 2024",NYK @ GSW,119,W,Knicks,Knicks
0022300975,"MAR 16, 2024",NYK @ SAC,98,W,Knicks,Knicks
0022300960,"MAR 14, 2024",NYK @ POR,105,W,Knicks,Knicks
0022300939,"MAR 12, 2024",NYK vs. PHI,106,W,Knicks,Knicks
0022300927,"MAR 10, 2024",NYK vs. PHI,73,L,Knicks,PHI
0022300912,"MAR 08, 2024",NYK vs. ORL,98,W,Knicks,Knicks
0022300889,"MAR 05, 2024",NYK vs. ATL,100,L,Knicks,ATL
0022300876,"MAR 03, 2024",NYK @ CLE,107,W,Knicks,Knicks
0022300852,"FEB 29, 2024",NYK vs. GSW,99,L,Knicks,GSW
0022300837,"FEB 27, 2024",NYK vs. NOP,92,L,Knicks,NOP
0022300828,"FEB 26, 2024",NYK vs. DET,113,W,Knicks,Knicks
0022300816,"FEB 24, 2024",NYK vs. BOS,102,L,Knicks,BOS
0022300794,"FEB 22, 2024",NYK @ PHI,110,W,Knicks,Knicks
0022300778,"FEB 14, 2024",NYK @ ORL,100,L,Knicks,ORL
0022300765,"FEB 12, 2024",NYK @ HOU,103,L,Knicks,HOU
0022300755,"FEB 10, 2024",NYK vs. IND,111,L,Knicks,IND
0022300736,"FEB 08, 2024",NYK vs. DAL,108,L,Knicks,DAL
0022300722,"FEB 06, 2024",NYK vs. MEM,123,W,Knicks,Knicks
0022300701,"FEB 03, 2024",NYK vs. LAL,105,L,Knicks,LAL
0022300685,"FEB 01, 2024",NYK vs. IND,109,W,Knicks,Knicks
0022300671,"JAN 30, 2024",NYK vs. UTA,118,W,Knicks,Knicks
0022300657,"JAN 29, 2024",NYK @ CHA,113,W,Knicks,Knicks
0022300643,"JAN 27, 2024",NYK vs. MIA,125,W,Knicks,Knicks
0022300631,"JAN 25, 2024",NYK vs. DEN,122,W,Knicks,Knicks
0022300615,"JAN 23, 2024",NYK @ BKN,108,W,Knicks,Knicks
0022300596,"JAN 20, 2024",NYK vs. TOR,126,W,Knicks,Knicks
0022300579,"JAN 18, 2024",NYK vs. WAS,113,W,Knicks,Knicks
0022300573,"JAN 17, 2024",NYK vs. HOU,109,W,Knicks,Knicks
0022300557,"JAN 15, 2024",NYK vs. ORL,94,L,Knicks,ORL
0022300544,"JAN 13, 2024",NYK @ MEM,106,W,Knicks,Knicks
0022300530,"JAN 11, 2024",NYK @ DAL,124,L,Knicks,DAL
0022300514,"JAN 09, 2024",NYK vs. POR,112,W,Knicks,Knicks
0022300494,"JAN 06, 2024",NYK @ WAS,121,W,Knicks,Knicks
0022300483,"JAN 05, 2024",NYK @ PHI,128,W,Knicks,Knicks
0022300468,"JAN 03, 2024",NYK vs. CHI,116,W,Knicks,Knicks
0022300451,"JAN 01, 2024",NYK vs. MIN,112,W,Knicks,Knicks
0022300441,"DEC 30, 2023",NYK @ IND,126,L,Knicks,IND
0022300429,"DEC 29, 2023",NYK @ ORL,108,L,Knicks,ORL
0022300419,"DEC 27, 2023",NYK @ OKC,120,L,Knicks,OKC
0022300401,"DEC 25, 2023",NYK vs. MIL,129,W,Knicks,Knicks
0022300388,"DEC 23, 2023",NYK vs. MIL,111,L,Knicks,MIL
0022300368,"DEC 20, 2023",NYK @ BKN,121,W,Knicks,Knicks
0022300359,"DEC 18, 2023",NYK @ LAL,114,W,Knicks,Knicks
0022300343,"DEC 16, 2023",NYK @ LAC,122,L,Knicks,LAC
0022300333,"DEC 15, 2023",NYK @ PHX,139,W,Knicks,Knicks
0022300318,"DEC 13, 2023",NYK @ UTA,113,L,Knicks,UTA
0022300297,"DEC 11, 2023",NYK vs. TOR,136,W,Knicks,Knicks
0022301227,"DEC 08, 2023",NYK @ BOS,123,L,Knicks,BOS
0022301201,"DEC 05, 2023",NYK @ MIL,122,L,Knicks,MIL
0022300276,"DEC 01, 2023",NYK @ TOR,119,W,Knicks,Knicks
0022300268,"NOV 30, 2023",NYK vs. DET,118,W,Knicks,Knicks
0022300057,"NOV 28, 2023",NYK vs. CHA,115,W,Knicks,Knicks
0022300247,"NOV 26, 2023",NYK vs. PHX,113,L,Knicks,PHX
0022300045,"NOV 24, 2023",NYK vs. MIA,100,W,Knicks,Knicks
0022300221,"NOV 20, 2023",NYK @ MIN,100,L,Knicks,MIN
0022300202,"NOV 18, 2023",NYK @ CHA,122,W,Knicks,Knicks
0022300028,"NOV 17, 2023",NYK @ WAS,120,W,Knicks,Knicks
0022300193,"NOV 15, 2023",NYK @ ATL,116,W,Knicks,Knicks
0022300188,"NOV 13, 2023",NYK @ BOS,98,L,Knicks,BOS
0022300177,"NOV 12, 2023",NYK vs. CHA,129,W,Knicks,Knicks
0022300161,"NOV 08, 2023",NYK vs. SAS,126,W,Knicks,Knicks
0022300151,"NOV 06, 2023",NYK vs. LAC,111,W,Knicks,Knicks
0022300002,"NOV 03, 2023",NYK @ MIL,105,L,Knicks,MIL
0022300120,"NOV 01, 2023",NYK vs. CLE,89,L,Knicks,CLE
0022300112,"OCT 31, 2023",NYK @ CLE,109,W,Knicks,Knicks
0022300090,"OCT 28, 2023",NYK @ NOP,87,L,Knicks,NOP
0022300079,"OCT 27, 2023",NYK @ ATL,126,W,Knicks,Knicks
0022300065,"OCT 25, 2023",NYK vs. BOS,104,L,Knicks,BOS
0022301191,"APR 14, 2024",ORL vs. MIL,113,W,Magic,Magic
0022301171,"APR 12, 2024",ORL @ PHI,113,L,Magic,PHI
0022301162,"APR 10, 2024",ORL @ MIL,99,L,Magic,MIL
0022301150,"APR 09, 2024",ORL @ HOU,106,L,Magic,HOU
0022301136,"APR 07, 2024",ORL vs. CHI,113,W,Magic,Magic
0022301115,"APR 05, 2024",ORL @ CHA,115,L,Magic,CHA
0022301109,"APR 03, 2024",ORL @ NOP,117,W,Magic,Magic
0022301090,"APR 01, 2024",ORL vs. POR,104,W,Magic,Magic
0022301075,"MAR 30, 2024",ORL vs. MEM,118,W,Magic,Magic
0022301064,"MAR 29, 2024",ORL vs. LAC,97,L,Magic,LAC
0022301049,"MAR 27, 2024",ORL vs. GSW,93,L,Magic,GSW
0022301020,"MAR 23, 2024",ORL vs. SAC,107,L,Magic,SAC
0022301004,"MAR 21, 2024",ORL vs. NOP,121,W,Magic,Magic
0022300991,"MAR 19, 2024",ORL vs. CHA,112,W,Magic,Magic
0022300979,"MAR 17, 2024",ORL vs. TOR,111,W,Magic,Magic
0022300963,"MAR 15, 2024",ORL @ TOR,113,W,Magic,Magic
0022300947,"MAR 13, 2024",ORL vs. BKN,114,W,Magic,Magic
0022300928,"MAR 10, 2024",ORL vs. IND,97,L,Magic,IND
0022300912,"MAR 08, 2024",ORL @ NYK,74,L,Magic,NYK
0022300894,"MAR 06, 2024",ORL @ WAS,119,W,Magic,Magic
0022300885,"MAR 05, 2024",ORL @ CHA,101,W,Magic,Magic
0022300874,"MAR 03, 2024",ORL vs. DET,113,W,Magic,Magic
0022300850,"FEB 29, 2024",ORL vs. UTA,115,W,Magic,Magic
0022300833,"FEB 27, 2024",ORL vs. BKN,108,W,Magic,Magic
0022300821,"FEB 25, 2024",ORL @ ATL,92,L,Magic,ATL
0022300814,"FEB 24, 2024",ORL @ DET,112,W,Magic,Magic
0022300792,"FEB 22, 2024",ORL @ CLE,116,W,Magic,Magic
0022300778,"FEB 14, 2024",ORL vs. NYK,118,W,Magic,Magic
0022300772,"FEB 13, 2024",ORL vs. OKC,113,L,Magic,OKC
0022300752,"FEB 10, 2024",ORL vs. CHI,114,W,Magic,Magic
0022300734,"FEB 08, 2024",ORL vs. SAS,127,W,Magic,Magic
0022300721,"FEB 06, 2024",ORL @ MIA,95,L,Magic,MIA
0022300704,"FEB 04, 2024",ORL @ DET,111,W,Magic,Magic
0022300694,"FEB 02, 2024",ORL @ MIN,108,W,Magic,Magic
0022300681,"JAN 31, 2024",ORL @ SAS,108,W,Magic,Magic
0022300666,"JAN 29, 2024",ORL @ DAL,129,L,Magic,DAL
0022300655,"JAN 28, 2024",ORL vs. PHX,113,W,Magic,Magic
0022300638,"JAN 26, 2024",ORL @ MEM,106,L,Magic,MEM
0022300607,"JAN 22, 2024",ORL vs. CLE,99,L,Magic,CLE
0022300601,"JAN 21, 2024",ORL vs. MIA,105,W,Magic,Magic
0022300585,"JAN 19, 2024",ORL vs. PHI,109,L,Magic,PHI
0022300570,"JAN 17, 2024",ORL @ ATL,104,L,Magic,ATL
0022300557,"JAN 15, 2024",ORL @ NYK,98,W,Magic,Magic
0022300546,"JAN 13, 2024",ORL @ OKC,100,L,Magic,OKC
0022300535,"JAN 12, 2024",ORL @ MIA,96,L,Magic,MIA
0022300513,"JAN 09, 2024",ORL vs. MIN,92,L,Magic,MIN
0022300499,"JAN 07, 2024",ORL vs. ATL,117,W,Magic,Magic
0022300488,"JAN 05, 2024",ORL @ DEN,122,W,Magic,Magic
0022300476,"JAN 03, 2024",ORL @ SAC,135,L,Magic,SAC
0022300463,"JAN 02, 2024",ORL @ GSW,115,L,Magic,GSW
0022300450,"DEC 31, 2023",ORL @ PHX,107,L,Magic,PHX
0022300429,"DEC 29, 2023",ORL vs. NYK,117,W,Magic,Magic
0022300415,"DEC 27, 2023",ORL vs. PHI,92,L,Magic,PHI
0022300407,"DEC 26, 2023",ORL @ WAS,127,W,Magic,Magic
0022300391,"DEC 23, 2023",ORL @ IND,117,W,Magic,Magic
0022300378,"DEC 21, 2023",ORL @ MIL,114,L,Magic,MIL
0022300366,"DEC 20, 2023",ORL vs. MIA,106,L,Magic,MIA
0022300344,"DEC 17, 2023",ORL @ BOS,97,L,Magic,BOS
0022300329,"DEC 15, 2023",ORL @ BOS,111,L,Magic,BOS
0022300294,"DEC 11, 2023",ORL vs. CLE,104,W,Magic,Magic
0022301217,"DEC 08, 2023",ORL vs. DET,123,W,Magic,Magic
0022301205,"DEC 06, 2023",ORL @ CLE,111,L,Magic,CLE
0022300282,"DEC 02, 2023",ORL @ BKN,101,L,Magic,BKN
0022300274,"DEC 01, 2023",ORL vs. WAS,130,W,Magic,Magic
0022300259,"NOV 29, 2023",ORL vs. WAS,139,W,Magic,Magic
0022300248,"NOV 26, 2023",ORL vs. CHA,130,W,Magic,Magic
0022300043,"NOV 24, 2023",ORL vs. BOS,113,W,Magic,Magic
0022300226,"NOV 22, 2023",ORL vs. DEN,124,W,Magic,Magic
0022300038,"NOV 21, 2023",ORL vs. TOR,126,W,Magic,Magic
0022300209,"NOV 19, 2023",ORL @ IND,128,W,Magic,Magic
0022300033,"NOV 17, 2023",ORL @ CHI,103,W,Magic,Magic
0022300196,"NOV 15, 2023",ORL @ CHI,96,W,Magic,Magic
0022300020,"NOV 14, 2023",ORL @ BKN,104,L,Magic,BKN
0022300173,"NOV 11, 2023",ORL vs. MIL,112,W,Magic,Magic
0022300172,"NOV 09, 2023",ORL vs. ATL,119,L,Magic,ATL
0022300147,"NOV 06, 2023",ORL vs. DAL,102,L,Magic,DAL
0022300134,"NOV 04, 2023",ORL vs. LAL,120,W,Magic,Magic
0022300130,"NOV 02, 2023",ORL @ UTA,115,W,Magic,Magic
0022300114,"OCT 31, 2023",ORL @ LAC,102,L,Magic,LAC
0022300111,"OCT 30, 2023",ORL @ LAL,103,L,Magic,LAL
0022300086,"OCT 27, 2023",ORL @ POR,102,W,Magic,Magic
0022300066,"OCT 25, 2023",ORL vs. HOU,116,W,Magic,Magic
0022301188,"APR 14, 2024",IND vs. ATL,157,W,Pacers,Pacers
0022301174,"APR 12, 2024",IND @ CLE,120,L,Pacers,CLE
0022301146,"APR 09, 2024",IND @ TOR,140,W,Pacers,Pacers
0022301133,"APR 07, 2024",IND vs. MIA,117,W,Pacers,Pacers
0022301116,"APR 05, 2024",IND vs. OKC,126,W,Pacers,Pacers
0022301106,"APR 03, 2024",IND @ BKN,111,L,Pacers,BKN
0022301089,"APR 01, 2024",IND vs. BKN,133,W,Pacers,Pacers
0022301063,"MAR 29, 2024",IND vs. LAL,109,W,Pacers,Pacers
0022301054,"MAR 27, 2024",IND @ CHI,99,L,Pacers,CHI
0022301043,"MAR 25, 2024",IND @ LAC,133,W,Pacers,Pacers
0022301032,"MAR 24, 2024",IND @ LAL,145,L,Pacers,LAL
0022301016,"MAR 22, 2024",IND @ GSW,123,W,Pacers,Pacers
0022300997,"MAR 20, 2024",IND @ DET,122,W,Pacers,Pacers
0022300983,"MAR 18, 2024",IND vs. CLE,103,L,Pacers,CLE
0022300968,"MAR 16, 2024",IND vs. BKN,121,W,Pacers,Pacers
0022300948,"MAR 13, 2024",IND vs. CHI,129,L,Pacers,CHI
0022300941,"MAR 12, 2024",IND @ OKC,121,W,Pacers,Pacers
0022300928,"MAR 10, 2024",IND @ ORL,111,W,Pacers,Pacers
0022300903,"MAR 07, 2024",IND vs. MIN,111,L,Pacers,MIN
0022300892,"MAR 05, 2024",IND @ DAL,137,W,Pacers,Pacers
0022300877,"MAR 03, 2024",IND @ SAS,105,L,Pacers,SAS
0022300863,"MAR 01, 2024",IND @ NOP,102,L,Pacers,NOP
0022300843,"FEB 28, 2024",IND vs. NOP,123,W,Pacers,Pacers
0022300829,"FEB 26, 2024",IND vs. TOR,122,L,Pacers,TOR
0022300819,"FEB 25, 2024",IND vs. DAL,133,W,Pacers,Pacers
0022300793,"FEB 22, 2024",IND vs. DET,129,W,Pacers,Pacers
0022300782,"FEB 14, 2024",IND @ TOR,127,W,Pacers,Pacers
0022300761,"FEB 12, 2024",IND @ CHA,102,L,Pacers,CHA
