SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,21.665,5,14,0.357,1,6,0.167,0,0,0.0,0,3,3,3,2,0,0,0,2,0,11,-6,17.1,0,0,18.0,1,17,17,17,8,2,1,13,7,2,13,6,6,6,12,2,3,3,2,5,1,1,15,9,4,15,4,1,1,4,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300403,2024-06-12T00:00:00,BOS @ DAL,W,11.183333333333334,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,1,0,-1,2.7,0,0,2.0,1,1,1,1,17,16,11,16,14,10,14,6,6,6,12,7,12,14,11,5,1,1,15,3,16,11,19,1,1,19,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300402,2024-06-09T00:00:00,BOS vs. DAL,W,12.021666666666667,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,2,0,1,0,0,0,0,3,4,10.2,0,0,9.0,1,1,1,1,16,12,16,8,7,10,6,6,6,6,4,13,12,9,11,1,1,1,1,9,13,6,11,1,1,12,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300401,2024-06-06T00:00:00,BOS vs. DAL,W,15.5,0,7,0.0,0,5,0.0,0,0,0.0,1,1,2,2,1,0,0,0,2,0,0,4,4.4,0,0,4.0,1,1,1,1,14,16,5,16,14,3,14,6,6,6,4,7,7,9,4,5,1,1,15,9,16,6,17,1,1,16,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300304,2024-05-27T00:00:00,BOS @ IND,W,9.2,1,2,0.5,1,2,0.5,2,2,1.0,1,0,1,0,0,0,0,0,1,2,5,-9,6.2,0,0,7.0,1,1,1,1,18,12,16,8,7,10,6,2,2,1,4,13,12,17,11,5,1,1,6,1,11,17,15,1,1,13,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300303,2024-05-25T00:00:00,BOS @ IND,W,14.466666666666667,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,3,1,0,0,0,1,0,2,-8,7.9,0,0,7.0,1,1,1,1,15,12,15,14,14,10,14,6,6,6,12,5,7,3,4,5,1,1,6,9,15,16,14,1,1,13,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300302,2024-05-23T00:00:00,BOS vs. IND,W,18.983333333333334,4,6,0.667,2,2,1.0,2,2,1.0,1,1,2,2,1,0,0,0,1,1,12,4,16.4,0,0,18.0,1,1,1,1,12,4,8,3,4,10,1,2,2,1,4,7,7,9,4,5,1,1,6,3,3,6,5,1,1,4,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300301,2024-05-21T00:00:00,BOS vs. IND,W,22.566666666666666,3,4,0.75,2,3,0.667,0,0,0.0,0,0,0,2,0,0,0,0,1,0,8,-15,11.0,0,0,12.0,1,1,1,1,6,6,11,2,4,8,5,6,6,6,12,13,18,9,11,5,1,1,6,9,7,19,10,1,1,9,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300205,2024-05-15T00:00:00,BOS vs. CLE,W,21.283333333333335,4,7,0.571,3,4,0.75,0,0,0.0,0,1,1,0,0,0,0,0,0,0,11,-10,12.2,0,0,15.0,1,1,1,1,9,4,5,7,2,5,3,6,6,6,12,7,12,17,11,5,1,1,1,9,4,18,8,1,1,7,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300204,2024-05-13T00:00:00,BOS @ CLE,W,25.803333333333335,3,5,0.6,3,4,0.75,2,2,1.0,1,0,1,1,1,0,0,0,1,1,11,4,12.7,0,0,16.0,1,1,1,1,2,6,9,4,2,5,3,2,2,1,4,13,12,14,4,5,1,1,6,3,4,6,7,1,1,6,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300203,2024-05-11T00:00:00,BOS @ CLE,W,22.336666666666666,2,4,0.5,1,2,0.5,0,0,0.0,1,2,3,3,1,0,0,0,1,0,5,-4,12.1,0,0,12.0,1,1,1,1,7,10,11,8,7,10,6,6,6,6,4,5,3,3,4,5,1,1,6,9,11,12,9,1,1,9,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300202,2024-05-09T00:00:00,BOS vs. CLE,L,19.733333333333334,6,10,0.6,1,4,0.25,0,0,0.0,2,0,2,4,0,1,0,0,0,0,13,-4,24.4,0,0,22.0,1,17,17,17,10,1,3,4,7,5,12,6,6,6,1,13,7,2,11,1,1,1,1,9,2,12,2,1,1,2,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300201,2024-05-07T00:00:00,BOS vs. CLE,W,24.383333333333333,5,12,0.417,4,10,0.4,2,2,1.0,1,4,5,2,3,1,0,0,0,1,16,19,25.0,0,0,29.0,1,1,1,1,4,2,2,12,1,1,10,2,2,1,4,1,1,9,1,1,1,1,1,3,1,1,1,1,1,1,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,27.016666666666666,2,8,0.25,0,3,0.0,3,4,0.75,0,3,3,3,1,0,0,0,1,2,7,19,14.1,0,0,13.0,1,1,1,1,1,10,4,15,14,8,14,1,1,5,12,2,3,3,4,5,1,1,6,1,9,1,6,1,1,8,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300104,2024-04-29T00:00:00,BOS @ MIA,W,18.283333333333335,0,4,0.0,0,1,0.0,0,0,0.0,2,0,2,3,1,1,0,0,1,1,0,10,8.9,0,0,7.0,1,1,1,1,13,16,11,16,14,17,14,6,6,6,1,13,7,3,4,1,1,1,6,3,16,4,13,1,1,13,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300103,2024-04-27T00:00:00,BOS @ MIA,W,25.416666666666668,3,5,0.6,1,2,0.5,0,0,0.0,2,1,3,1,2,0,0,0,3,0,7,6,10.1,0,0,12.0,1,1,1,1,3,6,9,4,7,10,6,6,6,6,1,7,3,14,2,5,1,1,18,9,9,5,12,1,1,9,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300102,2024-04-24T00:00:00,BOS vs. MIA,L,19.726666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,0,0,0,4,1,0,-5,5.7,0,0,4.0,1,17,17,17,11,16,19,16,14,19,14,6,6,6,12,7,12,3,11,5,1,1,19,3,16,14,16,1,1,16,1,1630202,Payton Pritchard
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300101,2024-04-21T00:00:00,BOS vs. MIA,W,24.151666666666667,3,7,0.429,2,5,0.4,0,0,0.0,1,3,4,5,0,0,0,0,1,0,8,19,20.3,0,0,19.0,1,1,1,1,5,6,5,11,4,3,10,6,6,6,4,2,2,1,11,5,1,1,6,9,7,1,3,1,1,3,1,1630202,Payton Pritchard
2023-24,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,2.6166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0,3,1.2,0,0,1.0,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1641765,Olivier-Maxence Prosper
2023-24,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,5.416666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,0,0,-7,3.9,0,0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,1,1,1,1,1641765,Olivier-Maxence Prosper
2023-24,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,Dallas Mavericks,0042300171,2024-04-21T00:00:00,DAL @ LAC,L,0.8933333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,2,1,2,3,1,1,3,1,1641765,Olivier-Maxence Prosper
2023-24,1629674,Neemias Queta,Neemias,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,5.416666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,2,7,5.0,0,0,4.0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1629674,Neemias Queta
2023-24,1629674,Neemias Queta,Neemias,1610612738,BOS,Boston Celtics,0042300202,2024-05-09T00:00:00,BOS vs. CLE,L,4.966666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1.2,0,0,1.0,1,2,2,2,2,3,1,3,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,3,3,3,1,1,3,1,1629674,Neemias Queta
2023-24,1629674,Neemias Queta,Neemias,1610612738,BOS,Boston Celtics,0042300201,2024-05-07T00:00:00,BOS vs. CLE,W,2.966666666666667,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,2,3,4.4,0,0,4.0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1629674,Neemias Queta
2023-24,1630559,Austin Reaves,Austin,1610612747,LAL,Los Angeles Lakers,0042300155,2024-04-29T00:00:00,LAL @ DEN,L,33.836666666666666,6,11,0.545,1,4,0.25,6,8,0.75,1,2,3,4,1,3,2,0,0,3,19,1,42.6,0,0,37.0,1,2,2,2,3,3,3,2,3,5,3,1,1,4,3,4,4,2,2,2,1,1,1,2,3,2,2,1,1,2,1,1630559,Austin Reaves
2023-24,1630559,Austin Reaves,Austin,1610612747,LAL,Los Angeles Lakers,0042300154,2024-04-27T00:00:00,LAL vs. DEN,W,29.528333333333332,7,15,0.467,1,6,0.167,6,6,1.0,0,1,1,6,1,0,0,1,2,3,21,1,30.2,0,0,29.0,1,1,1,1,5,2,2,4,3,1,5,1,2,1,4,5,5,1,2,3,3,3,3,2,2,2,3,1,1,3,1,1630559,Austin Reaves
2023-24,1630559,Austin Reaves,Austin,1610612747,LAL,Los Angeles Lakers,0042300153,2024-04-25T00:00:00,LAL vs. DEN,L,40.82,8,17,0.471,2,5,0.4,4,4,1.0,2,3,5,3,0,4,0,1,3,4,22,-4,44.5,0,0,40.0,1,2,2,2,1,1,1,3,1,3,1,3,3,1,1,3,2,3,4,1,3,3,5,1,1,4,1,1,1,1,1,1630559,Austin Reaves
2023-24,1630559,Austin Reaves,Austin,1610612747,LAL,Los Angeles Lakers,0042300152,2024-04-22T00:00:00,LAL @ DEN,L,32.96666666666667,4,11,0.364,1,5,0.2,0,0,0.0,2,4,6,2,2,0,0,1,2,0,9,5,17.2,0,0,18.0,1,2,2,2,4,5,3,5,3,3,4,5,5,5,1,1,1,5,1,3,3,3,3,5,5,1,5,1,1,5,1,1630559,Austin Reaves
2023-24,1630559,Austin Reaves,Austin,1610612747,LAL,Los Angeles Lakers,0042300151,2024-04-20T00:00:00,LAL @ DEN,L,36.96666666666667,5,9,0.556,2,6,0.333,1,1,1.0,0,4,4,3,0,0,1,0,1,3,13,-12,25.3,0,0,24.0,1,2,2,2,2,4,5,1,1,1,2,4,4,1,4,1,3,3,4,3,2,1,2,2,4,5,4,1,1,4,1,1630559,Austin Reaves
2023-24,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,7.5,0,1,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,1,1,1,1,0,0,-1,10.8,0,0,8.0,1,3,3,3,3,4,3,4,1,1,1,2,2,2,2,1,2,3,4,1,1,4,2,2,4,1,2,1,1,2,1,1630194,Paul Reed
2023-24,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,0042300115,2024-04-30T00:00:00,PHI @ NYK,W,3.95,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,1,0,0,0,-5,1.7,0,0,2.0,1,1,1,1,6,4,3,4,1,1,1,2,2,2,4,6,5,1,1,2,4,4,1,2,4,2,6,1,1,6,1,1630194,Paul Reed
2023-24,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,0042300114,2024-04-28T00:00:00,PHI vs. NYK,L,4.033333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,1,0,0,-6,3.2,0,0,3.0,1,3,3,3,5,4,2,4,1,1,1,2,2,2,6,3,5,3,1,2,1,1,2,2,4,4,5,1,1,5,1,1630194,Paul Reed
2023-24,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,0042300113,2024-04-25T00:00:00,PHI vs. NYK,W,7.2316666666666665,1,1,1.0,0,0,0.0,1,2,0.5,2,1,3,1,1,0,0,0,3,2,3,-5,7.1,0,0,7.0,1,1,1,1,4,2,3,1,1,1,1,1,1,1,2,3,3,1,1,2,4,1,6,1,2,2,3,1,1,3,1,1630194,Paul Reed
2023-24,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,0042300112,2024-04-22T00:00:00,PHI @ NYK,L,8.898333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,1,0,2,-6,4.4,0,0,4.0,1,3,3,3,2,2,3,1,1,1,1,2,2,2,4,3,4,3,4,2,4,1,2,2,3,4,4,1,1,4,1,1630194,Paul Reed
2023-24,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,0042300111,2024-04-20T00:00:00,PHI @ NYK,L,11.461666666666666,2,3,0.667,0,0,0.0,0,0,0.0,3,2,5,0,0,0,1,1,1,0,4,-21,13.0,0,0,11.0,1,3,3,3,1,1,1,3,1,1,1,2,2,2,1,1,1,3,4,2,1,4,2,2,1,6,1,1,1,1,1,1630194,Paul Reed
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300315,2024-05-30T00:00:00,MIN vs. DAL,L,27.05,2,10,0.2,0,4,0.0,1,1,1.0,1,3,4,1,3,0,1,0,4,1,5,-14,11.3,0,0,12.0,1,10,10,10,4,13,5,15,12,7,12,9,11,1,2,6,5,6,1,8,3,1,14,11,15,15,15,2,1,13,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300314,2024-05-28T00:00:00,MIN @ DAL,W,19.863333333333333,3,6,0.5,0,1,0.0,0,1,0.0,1,4,5,1,1,0,1,0,1,2,6,-10,15.5,0,0,14.0,1,1,1,1,10,11,13,6,12,16,12,12,11,12,2,2,2,6,5,8,3,1,2,3,14,13,11,2,1,11,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300313,2024-05-26T00:00:00,MIN @ DAL,L,28.98,5,10,0.5,1,5,0.2,3,4,0.75,1,2,3,2,0,0,0,0,1,5,14,2,20.6,0,0,20.0,1,10,10,10,3,3,5,6,7,5,11,1,1,6,2,10,9,2,9,8,9,1,2,1,4,6,7,2,1,7,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300312,2024-05-24T00:00:00,MIN vs. DAL,L,31.733333333333334,8,13,0.615,7,9,0.778,0,0,0.0,0,2,2,0,1,2,1,2,2,0,23,0,33.4,0,0,38.0,1,10,10,10,1,1,2,3,1,1,1,12,14,12,9,10,12,11,5,1,3,16,7,15,1,7,1,2,1,1,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300311,2024-05-22T00:00:00,MIN vs. DAL,L,24.041666666666668,5,9,0.556,3,6,0.5,2,4,0.5,1,4,5,2,2,1,1,0,2,2,15,-11,28.0,0,0,29.0,1,10,10,10,5,3,9,5,3,3,2,4,1,9,2,2,2,2,3,2,3,1,7,3,3,14,3,2,1,3,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300237,2024-05-19T00:00:00,MIN @ DEN,W,21.916666666666668,4,7,0.571,1,4,0.25,2,2,1.0,2,2,4,1,0,0,2,0,1,1,11,-5,23.3,0,0,21.0,1,1,1,1,8,8,11,4,7,7,10,4,5,1,1,10,5,6,9,8,2,1,2,11,8,10,6,2,1,6,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300236,2024-05-16T00:00:00,MIN vs. DEN,W,22.066666666666666,4,12,0.333,0,4,0.0,2,2,1.0,1,10,11,1,0,1,0,0,2,1,10,17,27.7,1,0,24.0,1,1,1,1,7,8,3,13,12,7,12,4,5,1,2,1,1,6,9,2,9,1,7,11,10,2,4,1,1,5,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,19.77166666666667,3,8,0.375,0,3,0.0,1,2,0.5,0,3,3,0,1,0,1,0,4,2,7,-2,12.6,0,0,12.0,1,10,10,10,11,11,10,11,12,11,12,9,5,9,9,6,9,11,5,8,3,1,14,3,12,9,14,2,1,13,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300234,2024-05-12T00:00:00,MIN vs. DEN,L,18.85,5,6,0.833,1,2,0.5,0,0,0.0,0,4,4,0,0,0,0,0,3,0,11,-9,15.8,0,0,16.0,1,10,10,10,14,3,13,1,7,14,2,12,14,12,9,2,5,11,9,8,9,1,13,15,8,12,10,2,1,10,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300233,2024-05-10T00:00:00,MIN vs. DEN,L,20.75,2,7,0.286,1,3,0.333,2,2,1.0,0,1,1,1,0,1,0,0,2,1,7,-25,12.7,0,0,12.0,1,10,10,10,9,13,11,14,7,11,8,4,5,1,9,15,15,6,9,2,9,1,7,11,12,16,13,2,1,13,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300232,2024-05-06T00:00:00,MIN @ DEN,W,29.05,5,14,0.357,4,8,0.5,0,0,0.0,1,4,5,0,2,1,4,1,1,2,14,9,33.0,0,0,33.0,1,1,1,1,2,3,1,12,2,2,2,12,14,12,2,2,2,11,3,2,1,14,2,3,4,3,2,2,1,2,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300231,2024-05-04T00:00:00,MIN @ DEN,W,23.116666666666667,7,11,0.636,2,4,0.5,0,1,0.0,1,3,4,3,3,1,0,0,0,3,16,-7,25.3,0,0,27.0,1,1,1,1,6,2,4,2,4,7,2,12,11,12,2,6,5,1,1,2,9,1,1,2,2,11,5,2,1,4,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300164,2024-04-28T00:00:00,MIN @ PHX,W,19.516666666666666,2,4,0.5,1,2,0.5,3,4,0.75,0,3,3,0,0,0,1,0,4,2,8,3,14.6,0,0,14.0,1,1,1,1,12,13,16,6,7,14,2,1,1,6,9,6,9,11,9,8,3,1,14,3,11,5,12,2,1,11,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300163,2024-04-26T00:00:00,MIN @ PHX,W,17.9,5,10,0.5,2,5,0.4,1,2,0.5,0,1,1,2,0,0,0,0,2,2,13,7,17.2,0,0,18.0,1,1,1,1,15,3,5,6,4,5,7,9,5,9,9,15,15,2,9,8,9,1,7,3,6,4,9,2,1,9,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300162,2024-04-23T00:00:00,MIN vs. PHX,W,16.766666666666666,1,5,0.2,0,3,0.0,3,4,0.75,0,2,2,0,1,0,0,0,2,2,5,0,6.4,0,0,7.0,1,1,1,1,16,16,15,15,12,11,12,1,1,6,9,10,12,11,5,8,9,1,7,3,15,7,16,2,1,16,1,1629675,Naz Reid
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300161,2024-04-20T00:00:00,MIN vs. PHX,W,19.28,4,10,0.4,2,6,0.333,2,2,1.0,0,2,2,2,0,1,0,1,1,2,12,22,20.4,0,0,20.0,1,1,1,1,13,8,5,10,4,3,8,4,5,1,9,10,12,2,9,2,9,14,2,3,7,1,8,2,1,7,1,1629675,Naz Reid
2023-24,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,17.466666666666665,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,0,2,0,2,-17,5.2,0,0,5.0,1,2,2,2,1,3,3,2,3,3,3,1,1,1,1,2,2,1,2,2,1,1,4,2,3,5,3,1,1,3,1,1629130,Duncan Robinson
2023-24,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042300104,2024-04-29T00:00:00,MIA vs. BOS,L,2.8666666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,-6,1.5,0,0,1.0,1,2,2,2,5,4,4,4,3,4,3,1,1,1,1,5,5,3,5,2,1,1,1,2,4,2,5,1,1,5,1,1629130,Duncan Robinson
2023-24,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042300103,2024-04-27T00:00:00,MIA vs. BOS,L,7.398333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,-9,1.7,0,0,2.0,1,2,2,2,4,4,5,4,3,5,3,1,1,1,1,2,2,3,2,2,1,1,1,2,4,3,4,1,1,4,1,1629130,Duncan Robinson
2023-24,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042300102,2024-04-24T00:00:00,MIA @ BOS,W,16.753333333333334,2,8,0.25,2,7,0.286,0,0,0.0,0,1,1,0,2,2,0,1,4,2,6,-5,11.2,0,0,13.0,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,2,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1629130,Duncan Robinson
2023-24,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042300101,2024-04-21T00:00:00,MIA @ BOS,L,15.115,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,2,1,0,0,1,0,0,5,-9,9.4,0,0,10.0,1,2,2,2,3,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,4,1,2,2,3,2,1,1,2,1,1629130,Duncan Robinson
2023-24,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0042300211,2024-05-06T00:00:00,NYK vs. IND,W,11.783333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,3,1,2,-8,5.9,0,0,5.0,1,1,1,1,6,2,5,1,1,1,1,3,5,3,6,5,6,1,4,4,4,1,3,3,2,6,6,1,1,6,1,1629011,Mitchell Robinson
2023-24,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0042300116,2024-05-02T00:00:00,NYK @ PHI,W,17.766666666666666,1,3,0.333,0,0,0.0,0,0,0.0,6,3,9,0,0,2,1,0,2,1,2,7,21.8,0,0,17.0,1,1,1,1,3,2,2,4,1,1,1,3,5,3,2,4,2,4,4,2,3,1,2,3,2,2,3,1,1,3,1,1629011,Mitchell Robinson
2023-24,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0042300115,2024-04-30T00:00:00,NYK vs. PHI,L,25.1,1,2,0.5,0,0,0.0,0,2,0.0,3,4,7,0,1,3,2,0,3,2,2,2,24.4,0,0,19.0,1,5,5,5,2,2,4,3,1,1,1,3,1,3,3,2,3,4,1,1,2,1,3,1,2,4,2,1,1,2,1,1629011,Mitchell Robinson
2023-24,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0042300113,2024-04-25T00:00:00,NYK @ PHI,L,11.966666666666667,1,3,0.333,0,0,0.0,0,2,0.0,3,4,7,0,0,0,0,1,3,2,2,7,10.4,0,0,9.0,1,5,5,5,5,2,2,4,1,1,1,3,1,3,3,2,3,4,4,4,4,6,3,1,2,2,4,1,1,4,1,1629011,Mitchell Robinson
2023-24,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0042300112,2024-04-22T00:00:00,NYK vs. PHI,W,17.685,0,0,0.0,0,0,0.0,1,2,0.5,3,1,4,1,1,0,0,0,1,1,1,2,6.3,0,0,6.0,1,1,1,1,4,6,6,6,1,1,1,2,1,2,3,5,5,1,1,4,4,1,1,3,6,4,5,1,1,5,1,1629011,Mitchell Robinson
2023-24,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0042300111,2024-04-20T00:00:00,NYK vs. PHI,W,30.35,3,5,0.6,0,0,0.0,2,2,1.0,7,5,12,1,1,1,4,0,3,1,8,20,37.9,0,0,31.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1629011,Mitchell Robinson
2023-24,1631115,Orlando Robinson,Orlando,1610612748,MIA,Miami Heat,0042300103,2024-04-27T00:00:00,MIA vs. BOS,L,2.4833333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,3,2.7,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1631115,Orlando Robinson
